CustomerKey,Customer Code,Name,Education,Occupation
5717,16716,"Henderson, Jose",High School,Skilled Manual
5721,16720,"Perry, Morgan",High School,Skilled Manual
8813,19812,"Morgan, Sydney",Partial College,Professional
8814,19813,"Perez, Rebecca",Bachelors,Management
8815,19814,"Washington, Blake",Bachelors,Management
8817,19816,"Brown, Lucas",Partial College,Professional
8819,19818,"Anderson, Brianna",High School,Professional
8820,19819,"Brown, Andrew",High School,Professional
8822,19821,"Vazquez, Tabitha",Partial College,Professional
8825,19824,"Perry, Jordan",Partial College,Professional
18852,CS633,Unknown,Unknown,Unknown
15637,26636,"Walker, Miguel",Bachelors,Professional
15642,26641,"Xie, Arturo",Graduate Degree,Professional
8816,19815,"Thompson, Christian",Bachelors,Management
8821,19820,"Coleman, Alexandra",High School,Professional
5716,16715,"Ramirez, Katelyn",High School,Skilled Manual
16091,27090,"Brown, Elizabeth",Graduate Degree,Professional
16092,27091,"Martin, Miguel",Graduate Degree,Professional
16094,27093,"Martin, Alexandra",Graduate Degree,Professional
16095,27094,"Kelly, Sean",Graduate Degree,Professional
16096,27095,"Flores, Spencer",Graduate Degree,Professional
16097,27096,"Watson, Chase",Bachelors,Skilled Manual
16099,27098,"Wilson, Sarah",Bachelors,Skilled Manual
9006,20005,"Zhang, Kevin",Bachelors,Skilled Manual
9007,20006,"Morris, Grace",Bachelors,Skilled Manual
9010,20009,"Walker, Noah",Graduate Degree,Professional
9011,20010,"Carter, Jackson",Graduate Degree,Professional
9012,20011,"Sanders, Eduardo",Graduate Degree,Professional
9013,20012,"Robinson, Jessica",Graduate Degree,Professional
6276,17275,"Sanders, Ian",Graduate Degree,Professional
6277,17276,"Jenkins, Elijah",Graduate Degree,Management
6345,17344,"Kelly, Timothy",High School,Skilled Manual
6350,17349,"Kennedy, Cassie",High School,Skilled Manual
16082,27081,"Ross, Jason",Bachelors,Skilled Manual
16084,27083,"Perry, Kevin",Bachelors,Skilled Manual
16087,27086,"Howard, Lauren",Bachelors,Skilled Manual
16088,27087,"Clark, Justin",Bachelors,Skilled Manual
16089,27088,"Patterson, Tristan",Graduate Degree,Professional
16104,27103,"Brooks, Chloe",Graduate Degree,Professional
16105,27104,"Zhu, Randy",Graduate Degree,Professional
16106,27105,"Perez, Sean",Graduate Degree,Professional
16108,27107,"Stewart, Alexa",Graduate Degree,Professional
9015,20014,"Blanco, Anne",Graduate Degree,Professional
9016,20015,"King, Jenna",Graduate Degree,Professional
9018,20017,"Sanders, Anna",Bachelors,Professional
9019,20018,"Gray, Lauren",Bachelors,Skilled Manual
9020,20019,"Diaz, Brittany",Bachelors,Skilled Manual
9021,20020,"Foster, Jacqueline",Bachelors,Skilled Manual
9023,20022,"Perry, Arthur",Bachelors,Skilled Manual
9025,20024,"Miller, Fernando",Bachelors,Professional
9026,20025,"Bell, Bryce",Bachelors,Professional
9027,20026,"Richardson, Jasmine",Bachelors,Professional
9028,20027,"Murphy, Danielle",Bachelors,Skilled Manual
9030,20029,"Evans, Jan",Bachelors,Skilled Manual
9031,20030,"Harris, Alexander",Bachelors,Skilled Manual
9032,20031,"James, Devin",Bachelors,Skilled Manual
8832,19831,"Green, Charles",Partial College,Skilled Manual
8833,19832,"Hernandez, Sheila",High School,Skilled Manual
8835,19834,"Sharma, Johnny",Bachelors,Management
8836,19835,"Allen, Jordan",Graduate Degree,Management
18853,CS642,Unknown,Unknown,Unknown
18836,CS604,Unknown,Unknown,Unknown
18796,CS494,Unknown,Unknown,Unknown
9014,20013,"Hughes, Jocelyn",Graduate Degree,Professional
6340,17339,"Hayes, Ian",High School,Skilled Manual
16107,27106,"Allen, Jennifer",Graduate Degree,Professional
16090,27089,"Garcia, Janelle",Bachelors,Skilled Manual
16093,27092,"Ross, Marissa",Graduate Degree,Professional
8834,19833,"Kelly, Michelle",Bachelors,Management
9009,20008,"Foster, Jack",Graduate Degree,Professional
6275,17274,"Lu, Arturo",Graduate Degree,Professional
9017,20016,"Kelly, Katherine",Bachelors,Professional
16098,27097,"Gonzales, Kaitlyn",Bachelors,Skilled Manual
9029,20028,"Flores, Angela",Bachelors,Skilled Manual
14584,25583,"Arthur, Carolyn",Partial College,Manual
14590,25589,"Perez, Lydia",Bachelors,Clerical
14591,25590,"Gill, Naomi",Partial College,Manual
14592,25591,"Ray, Preston",Partial College,Manual
16898,27897,"Munoz, Robin",Bachelors,Clerical
16901,27900,"Prasad, Toni",Bachelors,Clerical
16909,27908,"Sanchez, Adriana",Partial College,Manual
7024,18023,"Raji, Terrence",High School,Manual
8177,19176,"Vazquez, Ebony",Partial High School,Manual
14588,25587,"Young, Isaiah",Bachelors,Clerical
4115,15114,"Munoz, Erika",Partial College,Professional
4353,15352,"Martinez, Raymond",Bachelors,Management
4357,15356,"Jai, Dawn",Partial High School,Professional
4358,15357,"Navarro, Craig",Partial High School,Professional
4686,15685,"Vazquez, Robin",Bachelors,Management
3812,14811,"Sanchez, Molly",Bachelors,Professional
3831,14830,"Ward, Isabella",Bachelors,Skilled Manual
3867,14866,"Peterson, Hailey",Partial College,Clerical
3940,14939,"Kapoor, Cory",Bachelors,Clerical
3941,14940,"Rana, Carmen",Bachelors,Clerical
14146,25145,"Yang, Clayton",Partial College,Clerical
14301,25300,"Ashe, Jamie",Partial High School,Manual
14304,25303,"Hernandez, Jeremiah",High School,Manual
14310,25309,"Zhou, Karen",High School,Manual
14681,25680,"Subram, Manuel",Partial College,Clerical
14682,25681,"Serrano, Melinda",Partial College,Clerical
14685,25684,"Sanchez, Jermaine",Graduate Degree,Manual
14686,25685,"Liu, Barbara",Bachelors,Manual
9871,20870,"Moreno, Jaime",High School,Manual
9872,20871,"Arthur, Adriana",High School,Manual
9875,20874,"Lal, Edwin",Partial College,Manual
9877,20876,"Alexander, Jackson",Bachelors,Clerical
9897,20896,"Sai, Arthur",Bachelors,Skilled Manual
9899,20898,"Ferrier, Grant",Bachelors,Skilled Manual
9925,20924,"Sanz, Alberto",High School,Manual
9928,20927,"Martinez, Tammy",High School,Manual
8931,19930,"Tang, Tony",Partial College,Professional
3962,14961,"Yang, Jaclyn",Bachelors,Skilled Manual
9938,20937,"Williams, Natalie",Partial College,Clerical
9940,20939,"Johnson, Joshua",High School,Manual
9947,20946,"Chandra, Abby",Partial College,Clerical
9959,20958,"Alonso, Gerald",Partial College,Clerical
10007,21006,"Young, Sydney",Partial College,Manual
10008,21007,"Ma, Nuan",Partial College,Manual
10010,21009,"Sandberg, Clinton",Partial College,Manual
10011,21010,"Navarro, Ruben",Partial College,Manual
10016,21015,"Hernandez, Diane",Graduate Degree,Clerical
9929,20928,"Kapoor, Raymond",Partial College,Clerical
14298,25297,"Shan, Devon",Partial College,Clerical
9946,20945,"Tang, Roger",Partial College,Clerical
10009,21008,"Carlson, Melody",Partial College,Manual
9917,20916,"Carlson, Kathleen",Partial College,Clerical
14145,25144,"Fernandez, Johnathan",Partial College,Clerical
14303,25302,"Mehta, Manuel",High School,Manual
9866,20865,"Ross, Luis",Partial College,Manual
9874,20873,"Subram, Joel",Partial College,Manual
8932,19931,"Xu, Darryl",Bachelors,Management
14679,25678,"Yang, Erica",Partial High School,Manual
6406,17405,"Wu, Tamara",Graduate Degree,Management
6408,17407,"Bryant, Elizabeth",Graduate Degree,Management
6413,17412,"Carter, Kaylee",Partial College,Professional
6414,17413,"Ramirez, Hailey",Partial College,Professional
17592,28591,"Collins, Mary",Partial High School,Clerical
17593,28592,"Johnson, Alyssa",Partial High School,Clerical
16449,27448,"Romero, Marc",Bachelors,Professional
16451,27450,"Ross, Abigail",Bachelors,Management
16454,27453,"Henderson, Carson",Bachelors,Management
16456,27455,"Jenkins, Brianna",Bachelors,Management
16457,27456,"Hughes, Jackson",Bachelors,Management
6390,17389,"Butler, Abigail",Bachelors,Skilled Manual
6391,17390,"Lewis, Blake",Graduate Degree,Skilled Manual
6393,17392,"Jones, Dylan",Partial College,Professional
6402,17401,"Wright, Noah",Partial College,Professional
6416,17415,"Beck, Dawn",Partial College,Professional
6417,17416,"Suri, Raymond",Partial College,Professional
6418,17417,"Munoz, Lee",Partial College,Professional
6424,17423,"Alexander, Arianna",Partial College,Professional
6425,17424,"Long, Spencer",Partial College,Professional
6431,17430,"King, Edward",Partial College,Professional
16993,27992,"Taylor, Dylan",High School,Professional
9184,20183,"Allen, Sophia",Partial College,Skilled Manual
9185,20184,"Richardson, Jessica",High School,Skilled Manual
9186,20185,"Cooper, Xavier",High School,Skilled Manual
9191,20190,"Reed, Angela",Partial College,Skilled Manual
17113,28112,"Evans, Savannah",Partial College,Skilled Manual
4362,15361,"Gonzales, Thomas",Graduate Degree,Management
4366,15365,"Gray, Victoria",Bachelors,Management
4369,15368,"Martin, Brandi",Bachelors,Management
4383,15382,"Blue, Kimberly",Bachelors,Management
4384,15383,"Rivera, Charles",Bachelors,Management
4388,15387,"Rodriguez, Miguel",Partial College,Professional
4389,15388,"Smith, Victoria",Bachelors,Management
5226,16225,"Nelson, Wyatt",Bachelors,Skilled Manual
5227,16226,"Blue, Maria",Partial College,Clerical
5228,16227,"Lopez, Eric",High School,Clerical
5334,16333,"Hill, Caleb",Partial College,Skilled Manual
5336,16335,"Lu, Kristen",Partial College,Skilled Manual
5341,16340,"Mitchell, Sean",Partial College,Skilled Manual
5354,16353,"Xu, Alejandro",Partial College,Skilled Manual
5355,16354,"Torres, Janet",High School,Skilled Manual
5356,16355,"Foster, Sam",High School,Skilled Manual
5358,16357,"Russell, Margaret",High School,Skilled Manual
5360,16359,"Richardson, Shelby",High School,Clerical
5500,16499,"Kelly, Danielle",High School,Skilled Manual
5501,16500,"Perry, Chloe",High School,Skilled Manual
5502,16501,"Wood, Vanessa",High School,Skilled Manual
5503,16502,"Parker, Jackson",High School,Skilled Manual
5723,16722,"Gray, Sean",High School,Skilled Manual
5725,16724,"Yang, Gabriel",High School,Skilled Manual
5726,16725,"Williams, Jacob",High School,Skilled Manual
5727,16726,"Wood, Miguel",High School,Skilled Manual
5750,16749,"Coleman, Aaron",Partial College,Skilled Manual
5751,16750,"Sanders, Seth",Partial College,Skilled Manual
6119,17118,"Blue, Sara",Graduate Degree,Skilled Manual
18854,CS643,Unknown,Unknown,Unknown
18837,CS605,Unknown,Unknown,Unknown
6392,17391,"Bennett, Angela",Partial College,Professional
6407,17406,"Flores, Mariah",Graduate Degree,Management
17594,28593,"Peterson, Faith",Partial High School,Clerical
5225,16224,"Martinez, Jacob",Bachelors,Skilled Manual
5361,16360,"Garcia, Justin",High School,Clerical
6430,17429,"Carter, Wyatt",Partial College,Professional
5335,16334,"Bailey, Natalie",Partial College,Skilled Manual
4367,15366,"Coleman, Alyssa",Graduate Degree,Management
4380,15379,"Griffin, Amanda",Bachelors,Management
16450,27449,"Cox, Bryan",Bachelors,Management
16458,27457,"Walker, Elizabeth",Bachelors,Management
6426,17425,"Washington, Austin",Partial College,Professional
5499,16498,"Jones, Hunter",Partial College,Skilled Manual
5724,16723,"Zhao, Barbara",High School,Skilled Manual
9188,20187,"King, Robert",Partial College,Skilled Manual
6124,17123,"Romero, Pedro",Bachelors,Skilled Manual
10942,21941,"Moore, Gail",Bachelors,Professional
10943,21942,"Roberts, Julia",Graduate Degree,Professional
11011,22010,"Lopez, Henry",High School,Skilled Manual
11025,22024,"Chen, Samuel",High School,Skilled Manual
11331,22330,"Walker, Jose",Graduate Degree,Skilled Manual
11334,22333,"Watson, Gabriella",Graduate Degree,Skilled Manual
11335,22334,"Serrano, Juan",Graduate Degree,Skilled Manual
11336,22335,"Taylor, Anthony",Graduate Degree,Skilled Manual
11337,22336,"Moreno, Frank",Graduate Degree,Skilled Manual
11550,22549,"Russell, Isabel",Graduate Degree,Skilled Manual
11717,22716,"Nelson, Caleb",Bachelors,Management
11718,22717,"Watson, Nicole",Partial College,Professional
11722,22721,"Lin, Colleen",High School,Skilled Manual
11723,22722,"Fernandez, Tina",Bachelors,Professional
11725,22724,"Evans, Noah",Bachelors,Management
11726,22725,"Gonzales, Richard",Graduate Degree,Management
11727,22726,"Morris, Anna",Graduate Degree,Management
11728,22727,"She, Jodi",Graduate Degree,Management
9356,20355,"Gray, Melanie",Partial High School,Skilled Manual
9357,20356,"Lu, Louis",Partial College,Professional
9358,20357,"Price, Julian",Graduate Degree,Management
9359,20358,"Murphy, Brian",Graduate Degree,Management
9362,20361,"Moreno, Jonathon",Graduate Degree,Management
9364,20363,"Brown, Alexander",Bachelors,Management
16678,27677,"Powell, Marissa",Partial College,Professional
16679,27678,"Carter, Angel",Partial College,Professional
16680,27679,"Walker, Kayla",Partial College,Professional
16681,27680,"Foster, Benjamin",Partial College,Professional
16683,27682,"Kelly, Jennifer",Partial College,Professional
8698,19697,"Wood, Isabella",High School,Professional
8699,19698,"Barnes, Stephanie",Bachelors,Management
8701,19700,"Hall, Gabriel",Partial College,Professional
8715,19714,"Price, Angela",High School,Professional
8716,19715,"Parker, Elijah",High School,Professional
8809,19808,"Kelly, Brooke",Graduate Degree,Management
16736,27735,"Sanders, Shelby",High School,Skilled Manual
16737,27736,"Young, Mackenzie",High School,Skilled Manual
16741,27740,"Nath, Jodi",High School,Skilled Manual
16742,27741,"Foster, Gabrielle",High School,Skilled Manual
16743,27742,"Jones, Devin",High School,Skilled Manual
16748,27747,"Henderson, Edward",High School,Skilled Manual
16749,27748,"Patterson, Luis",High School,Skilled Manual
16750,27749,"Brown, Alexis",Partial College,Skilled Manual
16751,27750,"Phillips, Carlos",Partial College,Skilled Manual
16754,27753,"Morgan, Steven",High School,Skilled Manual
16755,27754,"Gonzalez, Marcus",Partial College,Skilled Manual
16756,27755,"Jenkins, Alyssa",Partial College,Skilled Manual
3077,14076,"Ross, Justin",High School,Skilled Manual
3082,14081,"Butler, Nicole",High School,Skilled Manual
3084,14083,"Lopez, Nathan",High School,Skilled Manual
3086,14085,"Garcia, Nathan",High School,Skilled Manual
3091,14090,"Lewis, Jennifer",Partial High School,Clerical
3094,14093,"Arthur, Jillian",Partial High School,Clerical
3267,14266,"Patel, Cory",Partial College,Skilled Manual
3268,14267,"Wood, Lauren",Partial College,Skilled Manual
3269,14268,"Roberts, Isabella",High School,Skilled Manual
3272,14271,"Wright, Lucas",High School,Skilled Manual
3328,14327,"Butler, Kyle",High School,Skilled Manual
3330,14329,"Sanchez, Holly",High School,Skilled Manual
3332,14331,"Murphy, Timothy",High School,Skilled Manual
18797,CS495,Unknown,Unknown,Unknown
16685,27684,"Coleman, Emma",Partial College,Professional
8693,19692,"Edwards, Aaron",Bachelors,Management
16752,27751,"Cooper, Zoe",Partial College,Skilled Manual
11026,22025,"Peterson, Riley",High School,Skilled Manual
3083,14082,"Jai, Johnny",High School,Skilled Manual
3110,14109,"Gonzales, Aidan",Partial College,Skilled Manual
16682,27681,"Jackson, Olivia",Partial College,Professional
3273,14272,"Ward, Sydney",High School,Skilled Manual
9363,20362,"Gonzalez, Seth",Graduate Degree,Management
11010,22009,"Alvarez, Ross",High School,Skilled Manual
11035,22034,"Clark, Seth",Partial College,Skilled Manual
3089,14088,"Lopez, Alexandra",Partial High School,Clerical
3093,14092,"Nath, Maurice",Partial High School,Clerical
16733,27732,"White, Katherine",High School,Skilled Manual
3270,14269,"She, Tony",High School,Skilled Manual
8697,19696,"Patterson, Adam",Partial College,Professional
9360,20359,"Blue, Rachel",Graduate Degree,Management
11724,22723,"Anderson, Alexander",Graduate Degree,Management
16738,27737,"Taylor, Brandon",High School,Skilled Manual
17167,28166,"Coleman, Cassidy",High School,Skilled Manual
17180,28179,"Alvarez, Billy",Partial College,Skilled Manual
17181,28180,"Chander, Jerry",Partial College,Skilled Manual
17183,28182,"Turner, Fernando",Partial College,Skilled Manual
17184,28183,"Howard, Nicole",Partial College,Skilled Manual
17185,28184,"Russell, Madison",Partial College,Skilled Manual
17168,28167,"Hughes, Samuel",Partial College,Skilled Manual
17169,28168,"Ward, Jacqueline",Partial College,Skilled Manual
17171,28170,"Johnson, Isabella",Partial College,Skilled Manual
17173,28172,"Moore, Charles",Partial College,Skilled Manual
17175,28174,"Subram, Marco",High School,Skilled Manual
17176,28175,"Subram, Clifford",High School,Skilled Manual
9333,20332,"Navarro, Danny",Partial College,Professional
9334,20333,"Gonzales, Abigail",Partial College,Professional
9343,20342,"Lu, Aimee",Partial College,Professional
9344,20343,"Hill, Sierra",Partial College,Professional
9350,20349,"Harris, Nicole",High School,Professional
9352,20351,"Gonzalez, Maria",High School,Professional
9353,20352,"Foster, Melissa",High School,Professional
17545,28544,"Shan, Nicolas",Partial College,Clerical
6209,17208,"Miller, Jacob",Partial College,Professional
6210,17209,"James, Jacqueline",Partial College,Professional
18366,29365,"Carlson, Cheryl",High School,Manual
18371,29370,"Kelly, Mason",Bachelors,Clerical
18375,29374,"Sai, Shane",High School,Manual
18376,29375,"Malhotra, Sergio",High School,Manual
18378,29377,"Carlson, Rebekah",Bachelors,Skilled Manual
18386,29385,"Lal, Don",High School,Manual
18395,29394,"Torres, Raquel",Partial College,Clerical
18410,29409,"Pal, Kelsey",Partial College,Clerical
18411,29410,"Price, Lucas",Partial College,Clerical
18419,29418,"Sharma, Lindsey",High School,Manual
18425,29424,"Gill, Erik",Partial High School,Manual
18429,29428,"Perez, Kristopher",Partial High School,Manual
18431,29430,"Goel, Donna",Partial College,Clerical
18435,29434,"Yuan, Donna",Bachelors,Manual
18436,29435,"Rodriguez, Stanley",Bachelors,Manual
